la cruz,10.0988580194307,22.3453212885631,28.6091699335265,18.7574569626726,10.1073802624851
hojancha,5.14894456500296,16.3148550009864,36.3385283093312,15.5652002367331,10.337344643914
puntarenas,4.75143836059215,16.2402223802444,27.8815695907945,22.9258517034068,13.6013963410692
esparza,3.86020087247641,13.4371512630618,24.67789388252,21.6952419600284,15.486456325454
buenos aires,7.59142220436196,26.7635991670624,33.613414678698,14.8613597340445,7.70467248748767
montes de oro,5.64445418676019,15.8483121437966,27.202981148619,19.6405085488821,13.1302060499781
osa,7.71155712169961,21.7455696848986,28.4255145293907,18.4464531944232,11.5418007251928
aguirre,5.75420838376059,18.8854659478491,27.0106722411706,22.0926394542854,13.5603476730113
golfito,6.90961643621592,20.3421607686899,27.2986485430826,19.9671900632763,13.6825248027498
coto brus,8.53764061147967,23.9029214223907,31.459887098768,14.2609913881907,9.6666529317236
parrita,8.42722359622607,21.2512595035266,30.8326463314097,18.8971329119722,10.7813501877805
corredores,6.38486550399054,18.8331362695832,27.2686964232929,20.562370676914,13.7082471179427
garabito,5.33967750462596,18.7593620583311,26.9098598995506,22.2310335712398,13.1377213851441
limón,5.47775602737205,15.2085529287758,22.4029179005839,23.0336796667169,17.0037979554619
pococí,6.10760076068953,20.6600822035458,31.4631004232869,18.9104962885713,10.730630022698
siquirres,6.04800087572863,21.0366437700118,34.1588900139569,18.7186995429791,10.341807832298
talamanca,12.1680049413218,20.2481891178618,27.5647144702117,18.4962659329552,10.8484474142288
matina,7.49441676687854,24.3042432571723,30.991238618794,19.8505411441333,10.0240508503694
guácimo,6.08698958254125,23.3176184320584,33.3738879172686,18.5309101969432,9.74450612120751
