san josé,16.510158013544,0.684424379232506,33.4446952595937,31.3453724604966,18.0153498871332
escazú,13.1836958144627,1.46319613795849,35.654207933111,32.0758473100085,17.6230528044593
desamparados,11.6385217970803,0.475298318852243,35.7819160306303,38.167209445611,13.9370544078261
puriscal,11.101108033241,0.214681440443213,34.5706371191136,40.0969529085873,14.016620498615
tarrazú,6.11674753712689,0.102926040288193,33.1421849727981,49.698573739156,10.9395677106308
aserrí,9.43857504583952,0.30123111848424,33.6287435606391,42.1199685671876,14.5114817078495
mora,10.0780357822611,0.532927293490674,33.6600685192234,39.9219642177389,15.8070041872859
goicoechea,14.3802918393082,0.598991172761665,34.5343181408755,33.7844532516664,16.7019455953882
santa ana,10.5297386780182,1.643608844744,36.8570415040795,34.7581884829136,16.2114224902448
alajuelita,7.83486924881831,0.26864352025028,35.600367259496,36.8619716394056,19.4341483320298
vázquez de coronado,11.3434533444158,0.520582702655409,38.3568835032154,35.609606719454,14.1694737302594
acosta,9.66325036603221,0.135150354769681,33.6411758080865,44.85865525397,11.7017682171416
tibás,18.4350132625995,0.604618505227025,33.0082696208457,32.157902948978,15.7941956623498
moravia,14.9663703494662,0.921875734913692,36.0237053760406,32.8865058087578,15.2015427308217
montes de oca,17.6120355111371,1.02067938971878,42.5602041358779,24.2783477752379,14.5287331880283
turrubares,10.7855107855108,0.529100529100529,31.3797313797314,46.4794464794465,10.8262108262108
dota,8.32196452933152,0.272851296043656,35.9481582537517,47.612551159618,7.84447476125512
curridabat,13.986158029167,1.02990854412128,37.941830765428,30.477053637637,16.5650490236467
pérez zeledón,7.29300222687091,0.362710034415278,34.1723463121668,44.6133342330792,13.5586071934678
león cortés castro,5.16962843295638,0.412852270687489,32.6332794830372,49.7397235684796,12.0445162448393
alajuela,11.4483417330515,0.66452609331816,32.2620305641359,40.4730938058852,15.1520078036092
san ramón,10.5198633935608,0.429084328205727,36.2707609679208,38.88613211127,13.8941591990426
grecia,10.940517574353,0.337968327539591,33.7292390884511,43.375820780224,11.6164542294322
san mateo,8.46760370243401,0.548508741858073,26.3284196091875,41.6866643812136,22.9688035653068
atenas,13.6121878662219,0.75723429189579,32.2906337329848,40.4940052285225,12.845938880375
naranjo,8.60894407207999,0.335128007911219,34.6005933413911,44.253378749588,12.2019558290298
palmares,10.9770076191761,0.283190614253928,35.4729957521408,39.6399433618771,13.6268626525521
poás,9.51856246821495,0.288184438040346,31.7341922359722,45.6348533649771,12.8242074927954
orotina,11.2216385380575,0.413546440147536,30.2783055772885,37.3868335755002,20.6996758690064
san carlos,6.74039636323247,0.555352807705124,34.611173698491,44.848706027958,13.2443711026133
zarcero,7.47916666666667,0.479166666666667,36.7291666666667,48.1875,7.125
valverde vega,8.92418959059796,0.232468035645099,32.6875887898747,45.4475009686168,12.7082526152654
upala,4.78271791007285,0.381813614669681,32.7053504144687,43.446370258729,18.6837478020598
los chiles,3.80021715526602,0.315862205113019,32.3265225545356,46.9647616227421,16.5926364623433
guatuso,4.88979710991096,0.437892278499489,27.7039848197343,47.4967158079113,19.471609983944
cartago,11.0965157137697,0.277494991954287,36.0891267938656,40.2400577977735,12.296804702637
paraíso,9.3733217664312,0.206551823852605,34.2380303218077,44.3342834717231,11.8478126161854
la unión,11.1045464776052,0.537362142696376,37.1989646635156,36.8444744541976,14.3146522619851
jiménez,11.8795647637502,0.253390967357281,32.9259204054255,43.5236249813683,11.4174988820987
turrialba,12.8826489726576,0.211558803731128,32.9903516363753,41.7155495720742,12.1998910151617
alvarado,8.60289057123194,0.103234686854783,28.7164487267722,52.5636613902271,10.013764624914
oreamuno,9.21421119103838,0.192191532590193,36.7030915380814,44.7531711602877,9.13733457800231
el guarco,8.46806174119944,0.176926362027942,36.0929778537002,41.7241168934171,13.5379171496553
heredia,14.1032942001051,0.714035395128789,37.9906255475732,32.2389171193271,14.9531277378658
barva,12.322982980382,0.363778095361829,37.2352864752501,35.8906067298948,14.1873457191113
santo domingo,16.0278745644599,0.664601884114079,33.778552071235,34.5851077558395,14.9438637243515
santa bárbara,10.5702164377652,0.690299848996908,34.1554612784928,41.6696627597613,12.9143596749838
san rafael,12.7040578358209,0.612173507462687,36.1532182835821,36.4388992537313,14.091651119403
san isidro,13.2976641002218,0.835182043586063,37.5701422419418,36.9959545869764,11.3010570272739
belén,14.0814081408141,0.904534897934238,32.7343845495661,37.0614839261704,15.2181884855152
flores,14.1850697737434,0.90773607912207,36.4178295623899,37.0410513480558,11.4483132366888
san pablo,15.2552260573651,0.826446280991735,38.0165289256198,30.393777345649,15.5080213903743
sarapiquí,6.14529951337152,0.383273760819947,32.3457215451531,44.8473364626846,16.2783687179708
liberia,9.82399496003465,0.598495885340788,36.5830609914557,31.6139701539552,21.3804780092137
nicoya,9.70937641303901,0.530275003082994,29.3089982324167,37.7892876228059,22.6620627286554
santa cruz,10.8959327241853,0.707528098973074,29.4857281474893,35.2915015767769,23.6193094525754
bagaces,7.7575483433224,0.418410041841004,32.5455162275246,42.3046477439783,16.9738776433337
carrillo,10.8230601885424,0.380710659898477,29.9915397631134,37.3036016437032,21.5010877447426
cañas,8.38971583220568,0.423996391520072,31.1502029769959,42.8146143437077,17.2214704555706
abangares,9.3726754277213,0.297545251673692,30.3372179518968,45.140094222663,14.8524671460451
tilarán,10.3222846656727,0.61933707994036,30.5310242000229,45.2116068356463,13.3157472187177
nandayure,9.87179487179487,0.201465201465201,30.2380952380952,43.1135531135531,16.5750915750916
la cruz,5.36619884420333,0.330227621181743,36.1009553013327,41.6440617997405,16.5585564335417
